p_n,p_r,clustering_mean,clustering_std,mean_degree_mean,mean_degree_std,expected_mean_degree_mean,clust_min,clust_max,degree_min,degree_max
0.35,0.8,0.5494725529877529,0.004547860611575626,55.014400000000016,0.4204184504388318,54.9308176100629,0.5449246923761772,0.5540204135993285,54.593981549561185,55.43481845043885
0.35,0.85,0.5620115082087053,0.00538544441038738,56.299599999999984,0.4733810649498575,56.38986486486481,0.5566260637983179,0.5673969526190926,55.82621893505013,56.77298106494984
0.35,0.9,0.5752525058562143,0.005271638684479463,57.666000000000004,0.49110038875644774,57.755395683453244,0.5699808671717349,0.5805241445406938,57.17489961124355,58.157100388756454
0.35,0.95,0.5888518577877069,0.005461127534666209,59.0524,0.5253708505543919,59.036121673003855,0.5833907302530407,0.5943129853223731,58.52702914944561,59.57777085055439
0.35,1.0,0.5995311090154448,0.004548336118342024,60.17800000000001,0.390441926487389,60.2397049784881,0.5949827728971028,0.6040794451337869,59.78755807351262,60.5684419264874
0.4,0.0,0.2952194627594628,0.05408220132466583,1.6764,0.2133767387815767,1.655518394648828,0.24113726143479697,0.34930166408412866,1.463023261218423,1.8897767387815767
0.4,0.05,0.1766017779420293,0.01448289737323842,9.053199999999999,0.5070862745094945,9.02782071097373,0.16211888056879087,0.19108467531526774,8.546113725490503,9.560286274509494
0.4,0.1,0.1918719924516222,0.008800815759224378,15.456799999999994,0.6527350307806097,15.36206896551724,0.18307117669239784,0.20067280821084657,14.804064969219384,16.109535030780602
0.4,0.15,0.23167031184765244,0.008252326765728934,20.859599999999997,0.6596287143661398,20.86308724832214,0.2234179850819235,0.23992263861338137,20.199971285633858,21.519228714366136
0.4,0.2,0.2711982585727808,0.0072114659927394065,25.703599999999998,0.6750563392965728,25.6851385390428,0.2639867925800414,0.2784097245655202,25.028543660703424,26.378656339296572
0.4,0.25,0.3099879688439079,0.007599676018760669,30.043999999999997,0.645081864762061,29.94661921708187,0.30238829282514723,0.31758764486266855,29.398918135237935,30.68908186476206
0.4,0.3,0.3455638155114981,0.009654189989410185,33.9156,0.8838624881502682,33.73991031390136,0.3359096255220879,0.3552180055009083,33.03173751184973,34.79946248815027
0.4,0.35,0.37612877806319267,0.007344286646116199,37.1316,0.7295186000062659,37.138150903294395,0.3687844914170765,0.38347306470930886,36.40208139999373,37.861118600006265
0.4,0.4,0.4060070052354503,0.007379504163985349,40.244800000000005,0.6768059439117579,40.20000000000003,0.39862750107146494,0.41338650939943566,39.567994056088246,40.921605943911764
0.4,0.45,0.4326641803408482,0.007492384938817015,42.90160000000001,0.7327759910513066,42.97305101058711,0.4251717954020312,0.4401565652796652,42.168824008948704,43.634375991051314
0.4,0.5,0.4565583947755614,0.00839280345118265,45.4076,0.7578475426886225,45.49632352941173,0.4481655913243788,0.4649511982267441,44.64975245731138,46.165447542688625
0.4,0.55,0.47918788279721886,0.005361225047348761,47.725199999999994,0.5461525540038223,47.80211081794191,0.4738266577498701,0.4845491078445676,47.17904744599617,48.27135255400382
0.4,0.6,0.5023681434235309,0.006682296347701314,50.05439999999998,0.6392092053179967,49.917369308600385,0.4956858470758296,0.5090504397712322,49.41519079468198,50.693609205317976
0.4,0.65,0.5202660083145154,0.006105046098458163,51.852799999999995,0.5737632306953447,51.86477732793523,0.5141609622160572,0.5263710544129736,51.27903676930465,52.426563230695336
0.4,0.7,0.5385919009792357,0.005149225613113332,53.698399999999985,0.49293523190896293,53.663551401869135,0.5334426753661223,0.5437411265923491,53.20546476809102,54.19133523190895
0.4,0.75,0.5537307791258155,0.005779097629007409,55.274799999999985,0.5208440559440465,55.33008252063018,0.5479516814968081,0.5595098767548229,54.75395594405594,55.79564405594403
0.4,0.8,0.5706935873637893,0.005670454840591267,56.98960000000001,0.5326137322254297,56.878437047756925,0.565023132523198,0.5763640422043805,56.45698626777458,57.52221373222544
0.4,0.85,0.5831481993380553,0.005444108013331439,58.253199999999985,0.4835516560633751,58.32075471698119,0.5777040913247239,0.5885923073513867,57.76964834393661,58.73675165606336
0.4,0.9,0.5962223755926002,0.005380885390128461,59.583999999999975,0.48230737933735307,59.667567567567545,0.5908414902024717,0.6016032609827286,59.101692620662625,60.066307379337324
0.4,0.95,0.6091988763521335,0.006241389225650327,60.91280000000002,0.5596757078515946,60.9280575539569,0.6029574871264832,0.6154402655777839,60.35312429214842,61.472475707851615
0.4,1.0,0.6207655495662927,0.005491464211655087,62.1312,0.5155406910047284,62.1102661596959,0.6152740853546376,0.6262570137779478,61.61565930899527,62.64674069100473
0.45,0.0,0.3286616017316016,0.07484759300878709,1.7667999999999995,0.25864986971201204,1.8032786885245895,0.2538140087228145,0.40350919474038865,1.5081501302879874,2.0254498697120114
0.45,0.05,0.1858103661010323,0.012966873636220304,9.8552,0.4610114877492042,9.767558528428086,0.17284349246481198,0.19877723973725261,9.394188512250796,10.316211487749204
0.45,0.1,0.2058068375995266,0.010822532709970781,16.512400000000003,0.5749447533352706,16.525502318392572,0.19498430488955582,0.21662937030949736,15.937455246664733,17.087344753335273
0.45,0.15,0.24780909042759436,0.009187832241561509,22.412399999999998,0.7949626098253979,22.331896551724157,0.23862125818603286,0.25699692266915586,21.6174373901746,23.207362609825395
0.45,0.2,0.28838665577680467,0.008344499836279,27.262800000000006,0.7847215546723225,27.37449664429528,0.28004215594052567,0.29673115561308366,26.478078445327682,28.04752155467233
0.45,0.25,0.33003058043757066,0.007670058430408762,31.922400000000003,0.712679794715634,31.79471032745594,0.3223605220071619,0.3377006388679794,31.20972020528437,32.63507979471564
0.45,0.3,0.36555662042153353,0.008292997258264974,35.657599999999995,0.7701220682463268,35.701067615658324,0.35726362316326854,0.3738496176797985,34.887477931753665,36.427722068246325
0.45,0.35,0.3985290452143667,0.007589077554053793,39.2116,0.7325225078383572,39.17825112107626,0.3909399676603129,0.4061181227684205,38.47907749216164,39.94412250783835
0.45,0.4,0.4282503326721414,0.007357425504933271,42.3168,0.6732359867665656,42.29330499468648,0.4208929071672081,0.4356077581770747,41.64356401323344,42.990035986766564
0.45,0.45,0.457822976947309,0.006256287693756683,45.272,0.6239440058602854,45.099999999999966,0.4515666892535523,0.4640792646410657,44.64805599413971,45.89594400586029
0.45,0.5,0.4813520144602312,0.00698601780506864,47.72120000000001,0.6572597411578913,47.64196342637156,0.47436599665516255,0.4883380322652998,47.063940258842116,48.378459741157904
0.45,0.55,0.5027889335795956,0.007984699252260398,49.9304,0.707490419636585,49.95496323529414,0.4948042343273352,0.5107736328318561,49.222909580363414,50.637890419636584
0.45,0.6,0.5225183140827151,0.007043440538776949,51.94320000000002,0.6568118420966302,52.06860158311341,0.5154748735439382,0.529561754621492,51.28638815790339,52.60001184209665
0.45,0.65,0.5425515168482231,0.006564843818273067,53.974,0.6164314682931439,54.007588532883666,0.5359866730299501,0.5491163606664962,53.35756853170685,54.59043146829314
0.45,0.7,0.5609590466540376,0.006424442100391677,55.85840000000001,0.6021978792010858,55.792712550607256,0.5545346045536459,0.5673834887544293,55.256202120798925,56.460597879201096
0.45,0.75,0.5761628018062036,0.005887739115216947,57.38840000000001,0.5530190239190024,57.44158878504673,0.5702750626909867,0.5820505409214205,56.83538097608101,57.94141902391901
0.45,0.8,0.5910109205770844,0.00618555334122171,58.9324,0.593335641667909,58.96924231057759,0.5848253672358626,0.5971964739183061,58.339064358332095,59.52573564166791
0.45,0.85,0.6058040468339261,0.005893368800178324,60.406800000000004,0.5471053325438884,60.38856729377718,0.5999106780337478,0.6116974156341044,59.85969466745612,60.95390533254389
0.45,0.9,0.6187798571177509,0.005193465247557444,61.66280000000002,0.5104301507312344,61.71069182389934,0.6135863918701934,0.6239733223653083,61.15236984926879,62.17323015073125
0.45,0.95,0.6306421542519675,0.006275119024372862,62.874800000000015,0.6036461999332697,62.94527027027019,0.6243670352275946,0.6369172732763403,62.27115380006674,63.47844619993329
0.45,1.0,0.6421095606596363,0.005176083720231677,64.0692,0.463266309447803,64.10071942446041,0.6369334769394046,0.647285644379868,63.60593369055219,64.5324663094478
0.5,0.0,0.36893467532467533,0.061382129735014015,1.9091999999999996,0.1976684505087512,1.9800000000000006,0.30755254558966133,0.43031680505968933,1.7115315494912484,2.1068684505087507
0.5,0.05,0.1977395425054248,0.015029337743280176,10.6504,0.6365755321745136,10.639344262295081,0.18271020476214464,0.21276888024870497,10.013824467825486,11.286975532174512
0.5,0.1,0.22127249987259504,0.010153576330304217,17.741200000000003,0.7743585627301277,17.879598662207375,0.2111189235422908,0.23142607620289926,16.966841437269874,18.51555856273013
0.5,0.15,0.26617860817255,0.008118861370335705,23.835999999999995,0.740600969428455,24.02318392581143,0.25805974680221433,0.2742974695428857,23.09539903057154,24.57660096942845
0.5,0.2,0.31247432193678226,0.008720973925213973,29.491199999999996,0.7962274313592692,29.30172413793101,0.3037533480115683,0.32119529586199624,28.694972568640726,30.287427431359266
0.5,0.25,0.35304174165429036,0.007242068711440091,34.0352,0.7322379450446862,33.88590604026848,0.3457996729428503,0.36028381036573043,33.302962054955316,34.76743794504469
0.5,0.3,0.3891117453711645,0.006897287031778351,37.906800000000004,0.6523378366009628,37.904282115868966,0.38221445833938616,0.39600903240294283,37.25446216339904,38.55913783660097
0.5,0.35,0.42535068176392987,0.008669568790776126,41.70360000000001,0.8316856745336483,41.4555160142349,0.41668111297315374,0.434020250554706,40.87191432546636,42.535285674533654
0.5,0.4,0.45236766791398403,0.007390045034618288,44.612000000000016,0.7477967638335964,44.61659192825114,0.44497762287936576,0.4597577129486023,43.86420323616642,45.359796763833614
0.5,0.45,0.4786292480654589,0.0068484204660324,47.303599999999996,0.6764817749479534,47.448459086078664,0.4717808275994265,0.4854776685314913,46.627118225052044,47.98008177494795
0.5,0.5,0.5051826364835158,0.006664276309508266,49.99879999999999,0.6377563990190895,50.0,0.4985183601740075,0.5118469127930241,49.3610436009809,50.63655639901908
0.5,0.55,0.5277182003323493,0.006668656843655162,52.316799999999986,0.5765677474043607,52.31087584215588,0.5210495434886941,0.5343868571760044,51.740232252595625,52.89336774740435
0.5,0.6,0.5477656201143969,0.006445441441190088,54.3552,0.597430689345156,54.413602941176535,0.5413201786732068,0.554211061555587,53.75776931065485,54.952630689345156
0.5,0.65,0.5681628237601961,0.006177681025076239,56.435599999999994,0.6092255371387847,56.335092348284924,0.5619851427351199,0.5743405047852723,55.82637446286121,57.04482553713878
0.5,0.7,0.5828231748185779,0.006524657189288059,57.9124,0.6228294882458368,58.09780775716701,0.5762985176292899,0.589347832007866,57.289570511754164,58.53522948824583
0.5,0.75,0.5992132285593837,0.006333385017976093,59.57880000000001,0.6100305780224862,59.72064777327933,0.5928798435414077,0.6055466135773598,58.96876942197752,60.1888305780225
0.5,0.8,0.6149528987845299,0.005211372763734481,61.1848,0.5074234233973091,61.2196261682243,0.6097415260207953,0.6201642715482644,60.6773765766027,61.69222342339731
0.5,0.85,0.6295862681453398,0.006659934751465649,62.62999999999999,0.6146410932156977,62.60840210052506,0.6229263333938742,0.6362462028968054,62.01535890678429,63.244641093215684
0.5,0.9,0.6419081867782804,0.006786506418179873,63.910799999999966,0.6597613668778208,63.89869753979746,0.6351216803601005,0.6486946931964603,63.25103863312214,64.57056136687778
0.5,0.95,0.6544756625139725,0.005181692378706244,65.17880000000002,0.4889874586263719,65.10062893081754,0.6492939701352662,0.6596573548926787,64.68981254137366,65.66778745862639
0.5,1.0,0.6642764834171723,0.0055694309870906724,66.17679999999997,0.5139262235625905,66.22297297297293,0.6587070524300817,0.6698459144042629,65.66287377643738,66.69072622356256
0.55,0.0,0.4158230791430792,0.06309507660469507,2.2439999999999998,0.3269650171638849,2.1951219512195097,0.3527280025383841,0.4789181557477743,1.9170349828361148,2.5709650171638847
0.55,0.05,0.21722016058154506,0.014319002189009642,11.780800000000005,0.6628812803487022,11.682000000000007,0.20290115839253542,0.2315391627705547,11.117918719651302,12.443681280348708
0.55,0.1,0.24042571772579854,0.01182247948659756,19.589599999999997,0.9654795995477365,19.475409836065552,0.22860323823920098,0.2522481972123961,18.62412040045226,20.555079599547735
0.55,0.15,0.2892699800300473,0.009368936792380518,25.997999999999994,0.9201707916002798,25.991638795986617,0.27990104323766674,0.2986389168224278,25.077829208399713,26.918170791600275
0.55,0.2,0.33206686973148736,0.008750014085855677,31.32800000000001,0.8258279704240429,31.52086553323032,0.3233168556456317,0.34081688381734304,30.502172029575966,32.153827970424054
0.55,0.25,0.3766130701343097,0.007534799827907259,36.34560000000001,0.6898215090048395,36.271551724137915,0.36907827030640245,0.384147869962217,35.655778490995175,37.03542150900485
0.55,0.3,0.41524711424041866,0.00870094622113299,40.386399999999995,0.8237935148458271,40.397315436241584,0.40654616801928567,0.42394806046155165,39.56260648515417,41.21019351484582
0.55,0.35,0.4493839555388787,0.009200708774795651,44.01719999999998,0.8919687923524079,44.01385390428211,0.44018324676408305,0.4585846643136744,43.12523120764757,44.90916879235239
0.55,0.4,0.47832125456886077,0.007238248608363318,47.1084,0.7214508058808459,47.209964412811395,0.47108300596049746,0.48555950317722407,46.386949194119154,47.82985080588085
0.55,0.45,0.5071454716952207,0.007823137535549403,50.07680000000001,0.8070542049924023,50.05493273542604,0.4993223341596713,0.5149686092307701,49.26974579500761,50.88385420499242
0.55,0.5,0.5315386003766267,0.007135536712408152,52.58720000000001,0.6607572650113699,52.60361317747081,0.5244030636642185,0.5386741370890349,51.92644273498864,53.24795726501138
0.55,0.55,0.5556957730698638,0.008058769778587676,55.028,0.781897221702522,54.90000000000005,0.5476370032912762,0.5637545428484515,54.24610277829748,55.80989722170252
0.55,0.6,0.575797733039166,0.005983221222975943,57.06439999999998,0.6018649926584488,56.97978825794037,0.5698145118161901,0.5817809542621419,56.46253500734153,57.66626499265843
0.55,0.65,0.5937225812602673,0.0058898099021992565,58.87519999999999,0.5472836074091524,58.87224264705887,0.5878327713580681,0.5996123911624666,58.32791639259084,59.42248360740914
0.55,0.7,0.610760807080675,0.006512826006848197,60.632,0.6191765433515186,60.60158311345643,0.6042479810738268,0.6172736330875233,60.012823456648476,61.25117654335152
0.55,0.75,0.6272177350472159,0.0056742686687033285,62.274000000000015,0.5500760615309377,62.188026981450214,0.6215434663785125,0.6328920037159192,61.72392393846908,62.82407606153095
0.55,0.8,0.6393998222621371,0.004818447822920923,63.517599999999995,0.47847785865647935,63.64858299595149,0.6345813744392161,0.644218270085058,63.03912214134351,63.99607785865648
0.55,0.85,0.6557521582068709,0.005728768669873151,65.11120000000001,0.5388447203537031,64.99766355140184,0.6500233895369978,0.6614809268767441,64.5723552796463,65.65004472035372
0.55,0.9,0.6668165556431795,0.005647217640822144,66.2684,0.5470229633653226,66.24756189047264,0.6611693380023574,0.6724637732840016,65.72137703663468,66.81542296336532
0.55,0.95,0.6777547187267204,0.005310361472828615,67.38560000000001,0.5206752287919519,67.4088277858177,0.6724443572538918,0.683065080199549,66.86492477120805,67.90627522879197
0.55,1.0,0.688846312080379,0.004913148497852565,68.5068,0.4783749703369709,68.4905660377358,0.6839331635825265,0.6937594605782316,68.02842502966303,68.98517497033697
0.6,0.0,0.460331879231879,0.06667883995282725,2.4604,0.34972852445336305,2.462686567164181,0.39365303927905176,0.5270107191847062,2.1106714755466367,2.810128524453363
0.6,0.05,0.23569678369819777,0.013719638510643051,12.871600000000003,0.854434674065196,12.951219512195124,0.2219771451875547,0.24941642220884083,12.017165325934807,13.726034674065199
0.6,0.1,0.26158996691128206,0.010668910435472433,21.3736,0.9270839954900942,21.38400000000001,0.25092105647580965,0.27225887734675447,20.446516004509906,22.300683995490093
0.6,0.15,0.3127483581172893,0.010379544981322215,28.2828,0.8730337441172289,28.311475409836042,0.3023688131359671,0.3231279030986115,27.409766255882772,29.15583374411723
0.6,0.2,0.3603613317452495,0.008588674519525847,34.0372,0.8794897407483683,34.103678929765906,0.35177265722572365,0.3689500062647753,33.15771025925163,34.91668974074837
0.6,0.25,0.4051316537248207,0.011865401281545894,39.0816,1.157018264897371,39.018547140649154,0.3932662524432748,0.4169970550063666,37.92458173510263,40.238618264897376
0.6,0.3,0.44352159466684965,0.010397876536500626,43.186800000000005,1.0184390617258257,43.241379310344854,0.433123718130349,0.4539194712033503,42.168360938274176,44.205239061725834
0.6,0.35,0.48076204700112624,0.007725846688203895,47.044799999999995,0.6855661744805072,46.908724832214794,0.4730362003129223,0.48848789368933015,46.35923382551949,47.7303661744805
0.6,0.4,0.5126150611023825,0.008600176858312575,50.37919999999999,0.8045478892660448,50.12342569269521,0.5040148842440699,0.5212152379606951,49.57465211073394,51.18374788926604
0.6,0.45,0.5368175166185545,0.008054992969926119,52.928000000000004,0.8140801745603716,52.96441281138791,0.5287625236486284,0.5448725095884805,52.11391982543963,53.74208017456038
0.6,0.5,0.5621242610127991,0.008546766717202343,55.51520000000001,0.8041480217076502,55.49327354260094,0.5535774942955968,0.5706710277300014,54.71105197829236,56.319348021707654
0.6,0.55,0.5844852362563587,0.007105804459065501,57.806000000000004,0.716194592186754,57.75876726886285,0.5773794317972932,0.5915910407154242,57.08980540781325,58.52219459218676
0.6,0.6,0.6030913869215669,0.006338660676332223,59.72760000000001,0.6360963859706308,59.80000000000004,0.5967527262452347,0.6094300475978992,59.09150361402938,60.36369638597064
0.6,0.65,0.6224528724464031,0.00732399736063868,61.64440000000001,0.7181073764289246,61.648700673724754,0.6151288750857644,0.6297768698070418,60.926292623571086,62.36250737642894
0.6,0.7,0.6382273702954419,0.005829903371303108,63.295200000000015,0.5770517608446211,63.330882352941124,0.6323974669241388,0.6440572736667449,62.7181482391554,63.872251760844634
0.6,0.75,0.6543430527018684,0.006343563851855362,64.90200000000002,0.6067679514763243,64.86807387862792,0.647999488850013,0.6606866165537238,64.29523204852369,65.50876795147634
0.6,0.8,0.6666618879201319,0.0073318835221222265,66.15359999999998,0.7111868780497885,66.27824620573351,0.6593300043980097,0.6739937714422541,65.4424131219502,66.86478687804977
0.6,0.85,0.6814219533536261,0.006303026470941176,67.62560000000002,0.6119095571425961,67.57651821862342,0.6751189268826849,0.6877249798245673,67.01369044285742,68.23750955714262
0.6,0.9,0.6918723839844613,0.0048559277081059995,68.678,0.47742934085600985,68.77570093457949,0.6870164562763553,0.6967283116925672,68.20057065914399,69.155429340856
0.6,0.95,0.7043339421711908,0.006281071778353465,69.90960000000003,0.6246271050860377,69.88672168042011,0.6980528703928374,0.7106150139495443,69.28497289491399,70.53422710508606
0.6,1.0,0.7148342317967246,0.004902720002384829,71.00999999999999,0.4553581232482448,70.91895803183796,0.7099315117943398,0.7197369517991093,70.55464187675175,71.46535812324824
0.65,0.0,0.5156025977617152,0.061776058609571464,2.7916,0.4731154236353245,2.8045325779036836,0.45382653915214377,0.5773786563712867,2.3184845763646753,3.2647154236353244
0.65,0.05,0.2525363695976642,0.012576307046177475,14.517999999999995,0.9459796779108994,14.529850746268647,0.2399600625514867,0.26511267664384164,13.572020322089095,15.463979677910896
0.65,0.1,0.2891868985463558,0.010612989234204923,23.712000000000007,1.0061687284964096,23.707317073170753,0.27857390931215087,0.29979988778056077,22.705831271503598,24.718168728496416
0.65,0.15,0.3414703524987309,0.009744892978925664,31.0684,1.008689511501059,31.08600000000001,0.33172545951980525,0.3512152454776566,30.05971048849894,32.07708951150106
0.65,0.2,0.3927621092031201,0.009931743178089418,37.1136,0.9785740563051264,37.14754098360658,0.3828303660250307,0.4026938523812095,36.13502594369487,38.092174056305126
0.65,0.25,0.43798699836536764,0.010964015444352285,42.1708,1.0986092135430283,42.21571906354512,0.42702298292101537,0.4489510138097199,41.07219078645697,43.26940921354303
0.65,0.3,0.47766299673419677,0.01115695518089971,46.43639999999999,1.0725113766581795,46.516228748067995,0.46650604155329706,0.4888199519150965,45.363888623341815,47.50891137665817
0.65,0.35,0.5118066057232116,0.008522879098045912,50.040400000000005,0.8754006895970207,50.21120689655167,0.5032837266251656,0.5203294848212575,49.16499931040298,50.91580068959703
0.65,0.4,0.544018038849319,0.008491091406032492,53.4168,0.8209438072693398,53.420134228187926,0.5355269474432864,0.5525091302553515,52.595856192730665,54.23774380726934
0.65,0.45,0.5695660482436014,0.008305046829793114,56.12799999999999,0.8436461198335494,56.23299748110826,0.5612610014138082,0.5778710950733945,55.28435388016644,56.971646119833544
0.65,0.5,0.5941672493053537,0.007949581858257875,58.662,0.7654290513516331,58.718861209964416,0.5862176674470958,0.6021168311636116,57.89657094864837,59.42742905135163
0.65,0.55,0.6181445227555992,0.0065695508675786725,61.07,0.6143222580492212,60.93161434977582,0.6115749718880205,0.6247140736231779,60.45567774195078,61.68432225804922
0.65,0.6,0.6346933150909029,0.0065376732931336475,62.78479999999999,0.6412813703191192,62.91392136025511,0.6281556417977693,0.6412309883840365,62.14351862968087,63.42608137031911
0.65,0.65,0.6553602962047712,0.006710774935731722,64.86880000000001,0.652031800902191,64.69999999999996,0.6486495212690395,0.6620710711405029,64.21676819909781,65.5208318009022
0.65,0.7,0.6692393585585374,0.005630281834653484,66.3044,0.5495718556201679,66.31761308950911,0.6636090767238839,0.674869640393191,65.75482814437983,66.85397185562017
0.65,0.75,0.6831873066225644,0.006355142321999614,67.7264,0.5954033446808501,67.78952205882347,0.6768321643005648,0.6895424489445641,67.13099665531915,68.32180334468084
0.65,0.8,0.6976145186762871,0.005765567975779688,69.18960000000001,0.543687184971322,69.13456464379944,0.6918489507005074,0.7033800866520667,68.6459128150287,69.73328718497133
0.65,0.85,0.7090205031488921,0.00575801348439035,70.304,0.543398226582551,70.36846543001685,0.7032624896645018,0.7147785166332824,69.76060177341745,70.84739822658256
0.65,0.9,0.7217715684458561,0.005647620401971122,71.5944,0.5575169440090073,71.50445344129551,0.716123948043885,0.7274191888478272,71.03688305599098,72.151916944009
0.65,0.95,0.7314486596712964,0.004795062761307276,72.56719999999997,0.47316149031632626,72.55373831775704,0.7266535969099891,0.7362437224326036,72.09403850968364,73.0403614903163
0.65,1.0,0.7402099760387907,0.005511777718747121,73.4532,0.5400318962613161,73.52588147036752,0.7346981983200436,0.7457217537575378,72.91316810373868,73.9932318962613
0.7,0.0,0.5534575597931481,0.060418241675844704,3.1284000000000005,0.5628802025733181,3.2565789473684195,0.49303931811730345,0.6138758014689929,2.5655197974266826,3.6912802025733185
0.7,0.05,0.2764203644604569,0.019085234449609103,16.516399999999997,1.1493223558040713,16.546742209631713,0.25733513001084785,0.295505598910066,15.367077644195927,17.665722355804068
0.7,0.1,0.3147114428017993,0.012608125645645613,26.408800000000006,1.2964891996842698,26.597014925373127,0.3021033171561537,0.3273195684474449,25.112310800315736,27.705289199684277
0.7,0.15,0.37362252708410515,0.015169709539646189,34.3804,1.5187077750911953,34.46341463414635,0.35845281754445896,0.38879223662375134,32.86169222490881,35.899107775091196
0.7,0.2,0.42812412461121613,0.013979108639957652,40.66159999999999,1.4031034988807598,40.788000000000004,0.41414501597125847,0.4421032332511738,39.25849650111923,42.06470349888075
0.7,0.25,0.4743994180226852,0.010405412544800097,45.7864,1.0202315863547446,45.983606557377044,0.4639940054778851,0.4848048305674853,44.766168413645254,46.80663158635475
0.7,0.3,0.5161470596553324,0.008609496042170001,50.275999999999996,0.8886770722683863,50.3277591973244,0.5075375636131624,0.5247565556975023,49.38732292773161,51.16467707226838
0.7,0.35,0.5520490445278091,0.011053112058575024,54.14480000000001,1.0924793744842372,54.01391035548688,0.540995932469234,0.5631021565863842,53.052320625515776,55.237279374484245
0.7,0.4,0.5804376106996983,0.006808548893575663,57.06240000000002,0.6625940364528321,57.18103448275861,0.5736290618061227,0.587246159593274,56.39980596354719,57.72499403645285
0.7,0.45,0.6089930497880174,0.007900631277543074,59.9916,0.7506958948406551,59.93154362416104,0.6010924185104743,0.6168936810655604,59.240904105159345,60.74229589484065
0.7,0.5,0.6303628755669852,0.008030280574795448,62.197199999999995,0.7777414711318719,62.3425692695214,0.6223325949921897,0.6383931561417807,61.41945852886813,62.974941471131864
0.7,0.55,0.6524694464425344,0.007107470480025236,64.46440000000001,0.6904986663008598,64.47330960854094,0.6453619759625091,0.6595769169225596,63.77390133369915,65.15489866630087
0.7,0.6,0.6731222712915241,0.007655891816215266,66.576,0.7598710954054334,66.3699551569507,0.6654663794753088,0.6807781631077394,65.81612890459456,67.33587109540542
0.7,0.65,0.6869462818217023,0.006830654378992823,67.99039999999998,0.6608496695272584,68.06907545164721,0.6801156274427095,0.693776936200695,67.32955033047273,68.65124966952723
0.7,0.7,0.7029207578821429,0.0061835637752508995,69.602,0.6218241762125768,69.59999999999995,0.696737194106892,0.7091043216573938,68.98017582378743,70.22382417621257
0.7,0.75,0.715786479175162,0.005510331294286134,70.87839999999998,0.5451955649871271,70.98652550529359,0.7102761478808759,0.7212968104694482,70.33320443501286,71.42359556498711
0.7,0.8,0.7281537858879931,0.005517021679037644,72.12639999999999,0.5480717962799689,72.24816176470587,0.7226367642089554,0.7336708075670307,71.57832820372002,72.67447179627996
0.7,0.85,0.740256966590029,0.005124234347434071,73.3608,0.5032459535812659,73.40105540897095,0.735132732242595,0.7453812009374631,72.85755404641873,73.86404595358127
0.7,0.9,0.7505170387842135,0.005438479154466753,74.39999999999999,0.5331768477910567,74.4586846543002,0.7450785596297468,0.7559555179386802,73.86682315220894,74.93317684779105
0.7,0.95,0.7620518613719347,0.0051172308075617175,75.5372,0.4772542213922614,75.43238866396766,0.7569346305643729,0.7671690921794965,75.05994577860774,76.01445422139226
0.7,1.0,0.7703723468107977,0.004402994405838448,76.37360000000001,0.41818734206241065,76.33177570093451,0.7659693524049592,0.7747753412166362,75.9554126579376,76.79178734206242
0.75,0.0,0.5994103444354064,0.06266653217851177,3.8084,0.6120302780291916,3.882352941176466,0.5367438122568946,0.6620768766139182,3.1963697219708083,4.420430278029191
0.75,0.05,0.30595953056367725,0.01532180213475871,19.3652,1.199978299123508,19.213815789473667,0.29063772842891855,0.32128133269843595,18.165221700876494,20.56517829912351
0.75,0.1,0.355027904933174,0.013466092969708595,30.607999999999993,1.25911533569067,30.288951841359747,0.3415618119634654,0.36849399790288256,29.348884664309324,31.867115335690663
0.75,0.15,0.4151021883670392,0.01428167322718569,38.3696,1.4001238429189766,38.66417910447762,0.4008205151398535,0.4293838615942249,36.96947615708102,39.76972384291898
0.75,0.2,0.4729360783909891,0.01191121748210026,45.064400000000006,1.1652820627274265,45.21951219512195,0.46102486090888883,0.4848472958730894,43.89911793727258,46.229682062727434
0.75,0.25,0.522837777989349,0.010913244652785826,50.57640000000001,1.0219604209756936,50.48999999999997,0.5119245333365632,0.5337510226421349,49.55443957902431,51.5983604209757
0.75,0.3,0.5612975175816018,0.012622983999819502,54.80160000000001,1.226828265013786,54.81967213114753,0.5486745335817823,0.5739205015814214,53.57477173498622,56.028428265013794
0.75,0.35,0.5976992223313059,0.009035858001584888,58.52880000000001,0.865484740902284,58.43979933110362,0.588663364329721,0.6067350803328908,57.66331525909773,59.39428474090229
0.75,0.4,0.6258602099164612,0.010315806748461982,61.52919999999999,0.9868623541925432,61.511591962905676,0.6155444031679992,0.6361760166649232,60.54233764580744,62.516062354192535
0.75,0.45,0.6513086627332789,0.008369107709458756,64.17240000000001,0.848959891843652,64.15086206896557,0.6429395550238202,0.6596777704427377,63.32344010815636,65.02135989184366
0.75,0.5,0.675884313047543,0.007691626209699391,66.67280000000001,0.7689776940051974,66.44295302013418,0.6681926868378436,0.6835759392572425,65.90382230599481,67.44177769400521
0.75,0.55,0.6948579264563867,0.007276632231003859,68.62480000000001,0.724718777266361,68.45214105793455,0.6875812942253828,0.7021345586873905,67.90008122273365,69.34951877726637
0.75,0.6,0.710454161850187,0.007350873533635678,70.23399999999998,0.7547860894427806,70.22775800711737,0.7031032883165512,0.7178050353838227,69.4792139105572,70.98878608944275
0.75,0.65,0.7281827528814769,0.0072712792779442885,72.024,0.7166475238702698,71.80829596412558,0.7209114736035327,0.7354540321594212,71.30735247612974,72.74064752387027
